date,category,title,url
2012-03-12,monetary,SBP for enhancing due diligence to check money laundering,https://www.dawn.com/news/702093/sbp-for-enhancing-due-diligence-to-check-money-laundering
2012-03-13,equities|forex,Stocks end lower; rupee weakens; o/n rates flat,https://www.dawn.com/news/702345/stocks-end-lower-rupee-weakens-on-rates-flat
2012-03-13,macro,Pakistan trade deficit widens to $14.6 billion in July-Feb,https://www.dawn.com/news/702315/pakistan-trade-deficit-widens-to-14-6-billion-in-july-feb
2012-03-10,energy,SNGPL stopped from severing gas supply to CNG stations,https://www.dawn.com/news/701570/sngpl-stopped-from-severing-gas-supply-to-cng-stations
2012-03-15,equities|forex,Stocks close near four-year high; rupee weakens,https://www.dawn.com/news/702839/stocks-close-near-four-year-high-rupee-weakens
2012-03-16,forex,Rupee flat; o/n rates up,https://www.dawn.com/news/703086/rupee-flat-on-rates-up
2012-03-16,energy,SSGC announces gas suspension to industry,https://www.dawn.com/news/703045/ssgc-announces-gas-suspension-to-industry
2012-03-14,banking,Supreme Court summons NBP’s president,https://www.dawn.com/news/702554/supreme-court-summons-nbps-president
2012-03-17,forex,India not to tax rupee payments for Iranian oil,https://www.dawn.com/news/703340/india-not-to-tax-rupee-payments-for-iranian-oil
2012-03-19,macro,Pakistan's July-Feb current account deficit widens to $2.952 bln,https://www.dawn.com/news/703844/pakistans-july-feb-current-account-deficit-widens-to-2-952-bln
2012-03-21,equities|forex,"Stocks end flat, rupee weakens; o/n rates fall",https://www.dawn.com/news/704367/stocks-end-flat-rupee-weakens-on-rates-fall
2012-03-20,equities|forex,Stocks end up; rupee weakens; o/n rates flat,https://www.dawn.com/news/704115/stocks-end-up-rupee-weakens-on-rates-flat
2012-03-20,monetary,"Economy likely to grow by 3-4 per cent, says SBP",https://www.dawn.com/news/704106/economy-likely-to-grow-by-3-4-per-cent-says-sbp
2012-03-20,energy,Nepra chief quits amid controversy over tariff,https://www.dawn.com/news/704065/nepra-chief-quits-amid-controversy-over-tariff
2012-03-22,equities|forex,Stocks end down; rupee firms,https://www.dawn.com/news/704623/stocks-end-down-rupee-firms
2012-03-23,equities|energy,Govt to sell 2.5pc shares in PPL,https://www.dawn.com/news/704810/govt-to-sell-25pc-shares-in-ppl
2012-03-24,banking,President opens NBP branch in Dushanbe,https://www.dawn.com/news/705200/president-opens-nbp-branch-in-dushanbe
2012-03-27,energy,Foreign strategic investor quits Hubco,https://www.dawn.com/news/705814/foreign-strategic-investor-quits-hubco
2012-03-27,monetary,SBP injects Rs223bn into banking system,https://www.dawn.com/news/705811/sbp-injects-rs223bn-into-banking-system
2012-03-26,equities|forex,Stocks end flat; rupee weakens; o/n rates up,https://www.dawn.com/news/705591/stocks-end-flat-rupee-weakens-on-rates-up
2012-03-26,monetary,SBP to buy government paper in reverse repo,https://www.dawn.com/news/705586/sbp-to-buy-government-paper-in-reverse-repo
2012-03-26,monetary,SBP injects Rs 223.050 billion in the market,https://www.dawn.com/news/705580/sbp-injects-rs-223-050-billion-in-the-market
2012-03-29,equities|forex,Stocks end lower; rupee firms; o/n rates flat,https://www.dawn.com/news/706388/stocks-end-lower-rupee-firms-on-rates-flat
2012-03-29,monetary,SBP to announce monetary policy on April 13,https://www.dawn.com/news/706372/sbp-to-announce-monetary-policy-on-april-13
2012-03-28,forex,Rupee firms against the dollar,https://www.dawn.com/news/706114/rupee-firms-against-the-dollar
2012-03-28,equities,Hundreds rally in Islamabad against US,https://www.dawn.com/news/706113/hundreds-rally-in-islamabad-against-us
2012-03-28,equities,KSE hits high of more than 200 points in mid-day bull run,https://www.dawn.com/news/706077/kse-gains-more-than-200-points-on-bullish-run-in-mid-day-trade
2012-04-02,equities|forex,"Stocks, o/n rates end lower; rupee flat",https://www.dawn.com/news/707364/stocks-on-rates-end-lower-rupee-flat
2012-04-03,energy,Hubco dividend payment delayed,https://www.dawn.com/news/707779/hubco-dividend-payment-delayed
2012-04-06,monetary,SBP to buy govt paper in reverse repo,https://www.dawn.com/news/708399/sbp-to-buy-govt-paper-in-reverse-repo
2012-04-06,equities|forex,"Stocks rise; rupee, overnight rates flat",https://www.dawn.com/news/708392/stocks-rise-rupee-overnight-rates-flat
2012-04-04,equities|forex,Stocks end at fresh four-year high; rupee firms,https://www.dawn.com/news/707885/stocks-end-at-fresh-four-year-high-rupee-firms
2012-04-05,equities|forex,"Stocks weighed down by banks, rupee weakens",https://www.dawn.com/news/708133/stocks-weighed-down-by-banks-rupee-weakens
2012-04-09,equities|forex,Stocks end marginally lower; rupee weakens; o/n rates flat,https://www.dawn.com/news/709130/stocks-end-marginally-lower-rupee-weakens-on-rates-flat
2012-04-10,equities|forex,"Pakistani stocks, overnight rates rise; rupee flat",https://www.dawn.com/news/709389/pakistani-stocks-overnight-rates-rise-rupee-flat
2012-04-10,monetary,SBP orders seizure of 12 RPP accounts,https://www.dawn.com/news/709319/sbp-orders-seizure-of-12-rpp-accounts
2012-04-11,equities|forex,"Stocks end lower; rupee, o/n rates flat",https://www.dawn.com/news/709659/stocks-end-lower-rupee-on-rates-flat
2012-04-11,macro,"India, Pakistan rice supplies to ease food inflation fears",https://www.dawn.com/news/709650/india-pakistan-rice-supplies-to-ease-agflation-fears-wa
2012-04-11,macro,Pakistan's energy crisis major hurdle in economic growth: ADB,https://www.dawn.com/news/709637/pakistans-energy-crisis-major-hurdle-in-economic-growth-adb
2012-04-11,monetary,Due diligence of HSBC not granted: SBP,https://www.dawn.com/news/709569/due-diligence-of-hsbc-not-granted-sbp
2012-04-13,monetary,SBP keeps key policy rate steady at 12 per cent,https://www.dawn.com/news/710187/sbp-keeps-key-policy-rate-steady-at-12-per-cent
2012-04-13,monetary,SBP injects Rs 200 billion in the market,https://www.dawn.com/news/710184/sbp-injects-rs-200-billion-in-th-fm
2012-04-12,macro,Pakistan July-March trade deficit reaches $16.1 bln,https://www.dawn.com/news/709869/pakistan-july-march-trade-deficit-reaches-16-1-bln
2012-04-16,equities|forex,Stocks end down; rupee weakens; o/n rates up,https://www.dawn.com/news/710995/stocks-end-down-rupee-weakens-on-rates-up
2012-04-16,equities,KSE witnesses bearish trading,https://www.dawn.com/news/710942/kse-witnesses-bearish-trading
2012-04-16,forex,Indian rupee hits 3-mo low; intervention seen possible,https://www.dawn.com/news/710927/indian-rupee-hits-3-mo-low-intervention-seen-possible
2012-04-19,equities|forex,"Stocks end down; rupee, o/n rates flat",https://www.dawn.com/news/711813/stocks-end-down-rupee-on-rates-flat
2012-04-17,corporates,Engro president quits,https://www.dawn.com/news/711157/engro-president-quits-fm
2012-04-20,equities|forex,"Stocks, o/n rates end flat; rupee weakens",https://www.dawn.com/news/712063/stocks-on-rates-end-flat-rupee-weakens
2012-04-20,equities,KSE-100 up 74 points on mid-day close,https://www.dawn.com/news/712025/kse-100-up-74-points-on-mid-day-close
2012-04-21,monetary,SBP tightens licensing criteria for forex firms,https://www.dawn.com/news/712203/sbp-tightens-licensing-criteria-for-forex-firms
2012-04-24,energy,Whatmore happy to endorse PPL,https://www.dawn.com/news/713043/whatmore-happy-to-endorse-ppl
2012-04-24,equities,KSE-100 rises in mid-day trade,https://www.dawn.com/news/713034/kse-100-rises-in-mid-day-trade
2012-04-26,equities,KSE-100 drops by 50 points in mid-day trade,https://www.dawn.com/news/713568/kse-100-drops-by-50-points-in-mid-day-trade
2012-04-25,equities,KSE climbs higher in mid-day trade,https://www.dawn.com/news/713308/kse-climbs-higher-in-mid-day-trade
2012-04-25,corporates,"Engro board announces new President, CEO",https://www.dawn.com/news/713306/engro-board-announces-new-president-ceo
2012-04-25,energy,SSGC case: Ogra declines to hear KCCI,https://www.dawn.com/news/713272/ssgc-case-ogra-declines-to-hear-kcci
2012-04-27,monetary,SBP resets coupon rate for GIS-11,https://www.dawn.com/news/713848/sbp-resets-coupon-rate-for-gis-11
2012-04-27,equities,KSE-100 index up 41 points in first session,https://www.dawn.com/news/713831/kse-100-index-up-41-points-in-first-session
2012-04-28,fiscal,FBR chief hints at tax rates reduction,https://www.dawn.com/news/714016/fbr-chief-hints-at-tax-rates-reduction
2012-04-22,energy,Three names submitted to Gilani for top OGDC post,https://www.dawn.com/news/712650/three-names-submitted-to-gilani-for-top-ogdc-post
2012-05-01,energy,Govt decides to implement Nepra’s power tariff hike decision,https://www.dawn.com/news/714830/govt-decides-to-implement-nepras-power-tariff-hike-decision
2012-05-03,forex,Rupee firms; o/n rates down,https://www.dawn.com/news/715400/rupee-firms-on-rates-down
2012-04-30,equities|forex,Stocks end down; rupee weakens; o/n rates flat,https://www.dawn.com/news/714623/stocks-end-down-rupee-weakens-on-rates-flat
2012-05-02,forex,Rupee strengthens; o/n rates down,https://www.dawn.com/news/715145/rupee-strengthens-on-rates-down
2012-05-02,equities,KSE-100 closes over 150 points higher,https://www.dawn.com/news/715143/kse-100-closes-over-150-points-higher
2012-05-02,forex,Indian central bank 'intervenes' as rupee slides,https://www.dawn.com/news/715120/indian-central-bank-intervenes-as-rupee-slides-fm
2012-05-06,fiscal,FBR may make changes in IT regime,https://www.dawn.com/news/716303/fbr-may-make-changes-in-it-regime
2012-05-07,monetary,Blue astroturf remains a distant dream as SBP falters,https://www.dawn.com/news/716472/blue-astroturf-remains-a-distant-dream-as-sbp-falters
2012-05-07,forex,Rupee ends flat; o/n rates up,https://www.dawn.com/news/716439/rupee-ends-flat-on-rates-up
2012-05-07,equities,Pakistani stocks end on four-year high,https://www.dawn.com/news/716438/pakistani-stocks-end-on-four-year-high
2012-05-07,forex,"Indian rupee slides, central bank intervention suspected",https://www.dawn.com/news/716410/rupee-slides-central-bank-intervention-suspected
2012-05-07,equities,KSE-100 higher by 37.5 points,https://www.dawn.com/news/716406/kse-100-higher-by-37-5-points
2012-05-10,equities|forex,Stocks drop; rupee flat; o/n rates rise,https://www.dawn.com/news/717244/stocks-drop-rupee-flat-on-rates-rise
2012-05-08,equities,KSE-100 index down 16 points,https://www.dawn.com/news/716672/kse-100-index-down-16-points
2012-05-09,forex,Rupee ends flat; o/n rates down,https://www.dawn.com/news/716968/rupee-ends-flat-on-rates-down
2012-05-09,equities,KSE-100 higher by 94.2 points in mid-day trade,https://www.dawn.com/news/716935/kse-100-higher-by-94-2-points-in-mid-day-trade
2012-05-11,monetary,SBP revises risk management guidelines for banks/DFIs,https://www.dawn.com/news/717514/sbp-revises-risk-management-guidelines-for-banksdfis
2012-05-11,forex,"Rupee, overnight rates end flat",https://www.dawn.com/news/717510/rupee-overnight-rates-end-flat
2012-05-11,equities,Pakistani stocks down for second consecutive day,https://www.dawn.com/news/717508/pakistani-stocks-down-for-second-consecutive-day
2012-05-11,monetary,SBP injects Rs111.350 billion in reverse repo,https://www.dawn.com/news/717493/state-bank-of-pakistan-to-buy-govt-paper-in-reverse-repo
2012-05-11,equities,KSE-100 index lower in Friday’s first session,https://www.dawn.com/news/717477/kse-100-index-lower-in-fridays-first-session
2012-05-14,equities|forex,"Pakistani stocks, rupee end slightly lower; o/n rates flat",https://www.dawn.com/news/718311/pakistani-stocks-rupee-end-slightly-lower-on-rates-flat
2012-05-16,equities|forex,"Pakistani stocks down; rupee, o/n rates flat",https://www.dawn.com/news/718847/pakistani-stocks-down-rupee-on-rates-flat
2012-05-16,equities|forex,Stocks tumble as Indian rupee hits record low,https://www.dawn.com/news/718831/stocks-tumble-as-indian-rupee-hits-record-low
2012-05-16,equities,KSE-100 index down over 214 points in mid-day trade,https://www.dawn.com/news/718821/kse-100-index-down-over-214-points-in-mid-day-trade
2012-05-16,forex,Indian rupee hits record low; more falls seen,https://www.dawn.com/news/718811/indian-rupee-falls-to-record-low
2012-05-17,equities|forex,"Pakistani stocks drop; rupee, o/n rates flat",https://www.dawn.com/news/719121/pakistani-stocks-drop-rupee-on-rates-flat
2012-05-17,monetary,Asghar Khan petition: SC directs Governor SBP to assist court,https://www.dawn.com/news/719078/asghar-khan-petition-sc-directs-governor-sbp-to-assist-court
2012-05-18,equities,Stocks tumble; KSE-100 sheds over 200 points,https://www.dawn.com/news/719378/pakistan-stocks-drop-for-third-consecutive-day
2012-05-18,monetary,The State Bank of Pakistan injects Rs169.550 billion,https://www.dawn.com/news/719353/sbp-buys-government-paper-in-reverse-repo
2012-05-18,forex,'Free-falling' Indian rupee hits new lows,https://www.dawn.com/news/719339/free-falling-indian-rupee-hits-new-lows
2012-05-15,forex,Reserve Bank of India 'intervenes' as rupee slides,https://www.dawn.com/news/718537/reserve-bank-of-india-intervenes-as-rupee-slides
2012-05-22,equities|forex,Pakistani stocks rally; rupee hits record low,https://www.dawn.com/news/720469/pakistani-stocks-rally-rupee-hits-record-low
2012-05-22,equities,Eleven killed in Karachi following firing on political rally,https://www.dawn.com/news/720460/firing-on-awami-tehriks-rally-injures-five
2012-05-22,forex,India rupee hits record low; exporter USD sales eyed,https://www.dawn.com/news/720421/indian-rupee-recovers-from-record-lows
2012-05-22,energy,"Byco, PSO sign SPA",https://www.dawn.com/news/720380/byco-pso-sign-spa
2012-05-21,equities|forex,"Pakistani stocks make slight gains; rupee, o/n rates down",https://www.dawn.com/news/720193/pakistani-stocks-make-slight-gains-rupee-on-rates-down
2012-05-21,monetary,SBP injects Rs 27.450 billion in reverse repo,https://www.dawn.com/news/720174/sbp-injects-rs-27-450-billion-in-reverse-repo
2012-05-21,equities,KSE-100 index higher in mid-day trade,https://www.dawn.com/news/720160/kse-100-index-higher-in-mid-day-trade
2012-05-23,equities|forex,Pakistan stocks down; rupee hits record low,https://www.dawn.com/news/720730/pakistan-stocks-down-rupee-hits-record-low
2012-05-23,forex,"Greek woes dampen Asia FX, rupee hits a record low",https://www.dawn.com/news/720670/greek-woes-dampen-asia-fx-rupee-hits-a-record-low
2012-05-23,fiscal,FBR move opposed,https://www.dawn.com/news/720654/fbr-move-opposed
2012-05-24,forex,Indian rupee rebounds from record low,https://www.dawn.com/news/721005/indian-rupee-rebounds-from-record-low
2012-05-24,equities,Case registered for Karachi rally firing incident,https://www.dawn.com/news/720935/case-registered-for-karachi-rally-firing-incident
2012-05-25,equities,Zardari orders immediate arrests over rally firing incident in Karachi,https://www.dawn.com/news/721278/zardari-orders-immediate-arrests-in-karachis-rally-killings-incident
2012-05-25,equities|forex,"Pakistani stocks end slightly lower; rupee, o/n rates up",https://www.dawn.com/news/721260/pakistani-stocks-end-slightly-lower-rupee-on-rates-up
2012-05-25,monetary,State Bank of Pakistan injects Rs155 billion,https://www.dawn.com/news/721246/state-bank-of-pakistan-injects-rs155-billion
2012-05-29,energy,Punjab Govt provoking people over power loadshedding: Kaira,https://www.dawn.com/news/722311/punjab-govt-provoking-people-over-power-loadshedding-kaira
2012-05-29,forex,Rupee drops to record low against dollar,https://www.dawn.com/news/722296/rupee-drops-to-record-low-against-dollar
2012-05-29,equities,Pakistani stocks rise despite investors opting for profits,https://www.dawn.com/news/722294/pakistani-stocks-rise-despite-investors-opting-for-profits
2012-05-29,energy,Nepra to raise tariff by 1.97 rupees per unit,https://www.dawn.com/news/722271/nepra-to-raise-tariff-by-1-97-rupees-per-unit
2012-05-28,equities,Thousands rally in support of PM Gilani in Quetta,https://www.dawn.com/news/722037/thousands-rally-in-support-of-pm-gilani-in-quetta
2012-05-28,equities|forex,Karachi stocks rise; rupee hits fresh low against dollar,https://www.dawn.com/news/722018/karachi-stocks-rise-rupee-hits-fresh-low-against-dollar
2012-05-28,forex,India rupee woes highlight economic drift,https://www.dawn.com/news/721981/india-rupee-woes-highlight-economic-drift
2012-05-31,monetary,Pakistan has 'adequate reserves' to make IMF repayments: SBP governor,https://www.dawn.com/news/722865/pakistan-has-adequate-reserves-to-make-imf-repayments-sbp-governor
2012-05-31,equities|forex,Pakistan stocks fall as rupee slides,https://www.dawn.com/news/722852/pakistan-stocks-fall-as-rupee-slides
2012-05-31,forex,Rupee sinks to record low against dollar,https://www.dawn.com/news/722850/rupee-sinks-to-record-low-against-dollar
2012-05-31,macro,"Pakistan estimates GDP growth at 3.7 per cent, misses target",https://www.dawn.com/news/722847/failure-to-achieve-growth-targets-global-oil-prices-security-situation-blamed
2012-05-31,forex,Indian guru blames rupee symbol for currency woes,https://www.dawn.com/news/722829/indian-guru-blames-rupee-symbol-for-currency-woes
2012-05-31,forex,Indian growth weakest in 9 years as rupee slides,https://www.dawn.com/news/722808/indian-growth-weakest-in-9-years-as-rupee-slides
2012-06-01,equities|forex,Stocks rise on 'budget optimism' while rupee hits new record low,https://www.dawn.com/news/723088/stocks-rise-on-budget-optimism-while-rupee-hits-new-record-low
2012-06-04,forex,Indian rupee at one-week high; some see bottom,https://www.dawn.com/news/723821/indian-rupee-at-one-week-high-some-see-bottom
2012-06-04,monetary,Asghar Khan petition: SBP submits Habib Bank commission report in SC,https://www.dawn.com/news/723820/asghar-khan-petition-sbp-submits-habib-bank-commission-report-in-sc
2012-06-05,energy,"PSO seeks 490,000T fuel oil for July-Sept",https://www.dawn.com/news/724098/pso-seeks-490000t-fuel-oil-for-july-sept
2012-06-11,equities|forex,Pakistani stocks rebound; rupee hits record low,https://www.dawn.com/news/725721/pakistani-stocks-rebound-rupee-hits-record-low
2012-06-14,forex,Rupee firms slightly; o/n rates up,https://www.dawn.com/news/726537/rupee-firms-slightly-on-rates-up
2012-06-14,equities,KSE-100 rises 287 points,https://www.dawn.com/news/726536/kse-100-rises-287-points
2012-06-14,macro,WB sees firm recovery in Pakistan’s economic growth,https://www.dawn.com/news/726409/wb-sees-firm-recovery-in-pakistans-economic-growth
2012-06-15,equities|forex,Pakistani stocks flat; rupee firms; o/n rate up,https://www.dawn.com/news/726775/pakistani-stocks-flat-rupee-firms-on-rate-up
2012-06-15,monetary,SBP injects Rs 119.500 billion in reverse repo,https://www.dawn.com/news/726761/sbp-injects-rs-119-500-billion-in-reverse-repo
2012-06-19,equities,Pakistani stocks down following Gilani’s disqualification,https://www.dawn.com/news/727811/pakistani-stocks-down-following-gilanis-disqualification
2012-06-19,monetary,SBP injects Rs 32 billion in reverse repo,https://www.dawn.com/news/727791/sbp-injects-rs-32-billion-in-reverse-repo
2012-06-21,equities|forex,Pakistan’s stocks down; rupee weakens; o/n rates stagnant,https://www.dawn.com/news/728327/pakistans-stocks-down-rupee-weakens-on-rates-stagnant
2012-06-21,energy,"PSO, Parco sign accord",https://www.dawn.com/news/728240/pso-parco-sign-accord
2012-06-21,monetary,SBP launches microfinance credit bureau,https://www.dawn.com/news/728228/sbp-launches-microfinance-credit-bureau
2012-06-20,monetary,"SBP raises personal loan, credit card limits",https://www.dawn.com/news/728058/sbp-raises-personal-loan-credit-card-limits
2012-06-20,equities,Pakistani stocks down over political uncertainty fears,https://www.dawn.com/news/728057/pakistani-stocks-down-over-political-uncertainty-fears
2012-06-22,forex,Indian rupee hits new low against the dollar,https://www.dawn.com/news/728544/indian-rupee-hits-new-low-against-the-dollar
2012-06-22,monetary,$437m taken out from SBP in 7 days,https://www.dawn.com/news/728520/437m-taken-out-from-sbp-in-7-days
2012-06-22,energy,"PSO, KP govt plan Rs45bn refinery",https://www.dawn.com/news/728461/pso-kp-govt-plan-rs45bn-refinery
2012-06-18,macro,Pakistan’s current account deficit increases to $3.77 billion,https://www.dawn.com/news/727528/pakistans-current-account-deficit-increases-to-3-77-billion
2012-06-23,equities,SECP to introduce e-IPO,https://www.dawn.com/news/728711/secp-to-introduce-e-ipo
2012-06-23,fiscal,FBR may miss revenue target,https://www.dawn.com/news/728700/fbr-may-miss-revenue-target
2012-06-25,equities|forex,Pakistan stocks down; rupee slightly stronger,https://www.dawn.com/news/729410/pakistan-stocks-down-rupee-slightly-stronger
2012-06-25,forex,Hopes for India FX measures lift rupee from record low,https://www.dawn.com/news/729359/hopes-for-india-fx-measures-lift-rupee-from-record-low
2012-06-26,equities|forex,Pakistani stocks end slightly up; rupee flat,https://www.dawn.com/news/729671/pakistani-stocks-end-slightly-up-rupee-flat
2012-07-02,equities,Pakistani stocks end up on hopes for better US ties,https://www.dawn.com/news/731208/pakistani-stocks-end-up-on-hopes-for-better-us-ties
2012-07-03,equities,KSE expels 18 companies on AGM default,https://www.dawn.com/news/731456/kse-expels-18-companies-on-agm-default
2012-06-29,equities|forex,Stocks marginally down; rupee weakens,https://www.dawn.com/news/730465/stocks-marginally-down-rupee-weakens
2012-07-04,forex,Pakistani rupee slightly stronger; o/n rates flat,https://www.dawn.com/news/731711/pakistani-rupee-slightly-stronger-on-rates-flat
2012-07-04,equities,Pakistani stocks end down as investors book profits,https://www.dawn.com/news/731710/pakistani-stocks-end-down-as-investors-book-profits
2012-07-05,equities|forex,Pakistani stocks slightly down; rupee strengthens,https://www.dawn.com/news/731958/pakistani-stocks-slightly-down-rupee-strengthens
2012-07-06,energy,MQM demands end to 36 hours CNG loadshedding in Sindh,https://www.dawn.com/news/732224/mqm-demands-end-to-36-hours-cng-loadshedding-in-sindh
2012-07-06,forex,Pakistani rupee strengthens; o/n rates up,https://www.dawn.com/news/732216/pakistani-rupee-strengthens-on-rates-up
2012-07-06,monetary,State Bank of Pakistan injects Rs95.400 bln,https://www.dawn.com/news/732206/sbp-to-buy-govt-paper-in-reverse-repo-3
2012-07-10,equities,Pakistani stock market slightly down,https://www.dawn.com/news/733256/pakistani-stock-market-slightly-down
2012-07-12,equities|forex,"Pakistani stocks end slightly higher; rupee, o/n rates flat",https://www.dawn.com/news/733780/pakistani-stocks-end-slightly-higher-rupee-on-rates-flat
2012-07-09,equities|forex,Pakistan stocks end up; rupee slightly weaker,https://www.dawn.com/news/732970/pakistan-stocks-end-up-rupee-slightly-weaker
2012-07-09,monetary,SBP injects Rs 39.650 billion,https://www.dawn.com/news/732953/sbp-injects-rs-39-650-billion
2012-07-11,equities,Pakistan stocks end slightly up,https://www.dawn.com/news/733531/pakistan-stocks-end-slightly-up
2012-07-11,energy,Fuel supply to power sector overburdens PSO,https://www.dawn.com/news/733458/fuel-supply-to-power-sector-overburdens-pso
2012-07-13,equities,Blast at ANP rally in Quetta: death toll rises to eight,https://www.dawn.com/news/734012/quetta-blast-kills-two
2012-07-16,equities|forex,Pakistan stocks up; rupee flat; o/n rates up,https://www.dawn.com/news/734770/pakistan-stocks-up-rupee-flat-on-rates-up
2012-07-18,banking,MCB bank seeks branches in India,https://www.dawn.com/news/735315/mcb-bank-seeks-branches-in-india
2012-07-18,energy,Nepra approves KESC tariff hike of Rs 1.64 per unit,https://www.dawn.com/news/735289/nepra-approves-kesc-tariff-hike-of-rs-1-64-per-unit
2012-07-17,monetary,Ramazan banking hours released by SBP; Zakat collection on July 23,https://www.dawn.com/news/735067/ramazan-banking-hours-released-by-sbp-zakat-collection-on-july-23
2012-07-22,equities|corporates,Investor mopping up shares in Engro,https://www.dawn.com/news/736251/investor-mopping-up-shares-in-engro
2012-07-23,equities|forex,"Pakistan stocks end lower; rupee, o/n rates unchanged",https://www.dawn.com/news/736624/pakistan-stocks-end-lower-rupee-on-rates-unchanged
2012-07-24,equities|forex,Stocks slip; rupee strengthens slightly vs. dollar,https://www.dawn.com/news/736892/stocks-slip-rupee-strengthens-slightly-vs-dollar
2012-07-25,equities|forex,Pakistan stocks end up; rupee weakens; o/n rates unchanged,https://www.dawn.com/news/737147/pakistan-stocks-end-up-rupee-weakens-on-rates-unchanged
2012-07-26,equities|forex,Pakistani stocks end slightly down; rupee almost flat,https://www.dawn.com/news/737396/pakistani-stocks-end-slightly-down-rupee-almost-flat
2012-07-19,equities,KSE higher but bearish,https://www.dawn.com/news/735579/kse-higher-but-bearish
2012-07-19,energy,Hubco profit grows by 51pc,https://www.dawn.com/news/735509/hubco-profit-grows-by-51pc
2012-07-28,monetary,SBP injects Rs419bn to avert cash crunch,https://www.dawn.com/news/737863/sbp-injects-rs419bn-to-avert-cash-crunch
2012-08-01,equities|forex,Pakistan stocks close on four-year high; rupee almost flat,https://www.dawn.com/news/738925/pakistan-stocks-close-on-four-year-high-rupee-almost-flat
2012-08-01,forex,Indian rupee opens lower; awaits Fed outcome,https://www.dawn.com/news/738882/indian-rupee-opens-lower-awaits-fed-outcome
2012-08-01,energy,PSO may stop supply to defaulters,https://www.dawn.com/news/738869/pso-may-stop-supply-to-defaulters
2012-07-31,equities|forex,Pakistan stocks rally; rupee almost flat; o/n rates unchanged,https://www.dawn.com/news/738646/pakistan-stocks-rally-rupee-almost-flat-on-rates-unchanged
2012-07-31,energy,"Power breakdown, long hours of loadshedding: Punjab, KP boil up",https://www.dawn.com/news/738606/power-breakdown-long-hours-of-loadshedding-punjab-kp-boil-up-in-anger
2012-08-03,forex,Rupee weakens slightly; o/n rates higher,https://www.dawn.com/news/739472/rupee-weakens-slightly-on-rates-higher
2012-08-03,monetary,SBP asked to slash key Policy Rate,https://www.dawn.com/news/739463/sbp-asked-to-slash-key-policy-rate
2012-08-03,monetary,SBP injects Rs390.150 billion in the market,https://www.dawn.com/news/739437/sbp-injects-rs390-150-billion
2012-08-06,equities|forex,Stocks end slightly down; rupee strengthens,https://www.dawn.com/news/740229/stocks-end-slightly-down-rupee-strengthens
2012-08-05,energy,PSO gets Rs1bn to continue supply,https://www.dawn.com/news/739862/pso-gets-rs1bn-to-continue-supply
2012-08-07,equities|forex,Pakistani stocks edge down; rupee slightly weaker,https://www.dawn.com/news/740477/pakistani-stocks-edge-down-rupee-slightly-weaker
2012-08-07,energy,"PSO buys 840,000 tonnes fuel oil, gasoline",https://www.dawn.com/news/740476/pso-buys-840000-tonnes-fuel-oil-gasoline
2012-08-08,equities,KSE recomposes KSE-30 index,https://www.dawn.com/news/740740/kse-recomposes-kse-30-index
2012-08-08,equities,KSE-100 index to adopt free-float methodology,https://www.dawn.com/news/740733/kse-100-index-to-adopt-free-float-methodology
2012-08-09,forex|energy,PSO becomes Pakistan's first trillion rupee company,https://www.dawn.com/news/740984/pso-becomes-pakistans-first-trillion-rupee-company
2012-08-09,energy,PNSC PSO sign MoU to purchase two tankers for oil import,https://www.dawn.com/news/740982/pnsc-pso-sign-mou-to-purchase-two-tankers-for-oil-import
2012-08-09,equities,Pakistani stocks close slightly up; o/n rates up,https://www.dawn.com/news/740969/pakistani-stocks-close-slightly-up-on-rates-up
2012-08-10,monetary,SBP cuts rate to 10.5pc; business hails move,https://www.dawn.com/news/741292/sbp-cuts-rate-to-10-5pc-business-hails-move
2012-08-10,equities|forex,Pakistani stocks end slightly up; rupee weakens against dollar,https://www.dawn.com/news/741206/pakistani-stocks-end-slightly-up-rupee-weakens-against-dollar
2012-08-10,monetary,SBP injects Rs 416.1 billion in reverse repo,https://www.dawn.com/news/741203/sbp-to-buy-govt-paper-in-reverse-repo-5
2012-08-10,energy,Nepra allows KESC tariff hike,https://www.dawn.com/news/741181/nepra-allows-kesc-tariff-hike
2012-08-11,banking,Advertising analysis – UBL Omni,https://www.dawn.com/news/741454/advertising-analysis-ubl-omni
2012-08-13,equities|forex,Pakistan stocks hit four-year high; rupee weakens,https://www.dawn.com/news/741925/pakistan-stocks-hit-four-year-high-rupee-weakens
2012-08-15,equities|forex,Pakistan stocks hit four-year high; rupee strengthens,https://www.dawn.com/news/742388/pakistan-stocks-hit-four-year-high-rupee-strengthens-on-rates-down
2012-08-15,energy,PSO seeks 1.305 mln tonnes oil products for Oct-Dec,https://www.dawn.com/news/742379/pso-seeks-1-305-mln-tonnes-oil-products-for-oct-dec
2012-08-15,monetary,SBP chief eyes transformed Pakistan,https://www.dawn.com/news/742321/sbp-chief-eyes-transformed-pakistan
2012-08-18,fiscal,FBR chief hints at lowering tax rate,https://www.dawn.com/news/743133/fbr-chief-hints-at-lowering-tax-rate
2012-08-17,monetary,SBP injects Rs485.550 billion in the market,https://www.dawn.com/news/742874/sbp-injects-rs485-550-billion-in-the-market
2012-08-17,corporates,Engro declares Rs340m loss,https://www.dawn.com/news/742830/engro-declares-rs340m-loss
