date,category,title,url
2012-05-31,fiscal,Pakistan has 'adequate reserves' to make IMF repayments: SBP governor,https://www.dawn.com/news/722865/pakistan-has-adequate-reserves-to-make-imf-repayments-sbp-governor
2012-05-31,general_market,Pakistan signs 1000MW electricity import agreement with Iran,https://www.dawn.com/news/722861/pakistan-signs-1000-mw-electricity-import-agreement-with-iran
2012-05-31,equities,Pakistan stocks fall as rupee slides,https://www.dawn.com/news/722852/pakistan-stocks-fall-as-rupee-slides
2012-05-31,forex,Pakistan stocks fall as rupee slides,https://www.dawn.com/news/722852/pakistan-stocks-fall-as-rupee-slides
2012-05-31,forex,Rupee sinks to record low against dollar,https://www.dawn.com/news/722850/rupee-sinks-to-record-low-against-dollar
2012-05-31,macro,"Pakistan estimates GDP growth at 3.7 per cent, misses target",https://www.dawn.com/news/722847/failure-to-achieve-growth-targets-global-oil-prices-security-situation-blamed
2012-05-31,energy,Petrol price reduced by Rs 3.39,https://www.dawn.com/news/722842/government-cut-down-petrol-price-by-rs-3-39
2012-05-31,forex,Indian guru blames rupee symbol for currency woes,https://www.dawn.com/news/722829/indian-guru-blames-rupee-symbol-for-currency-woes
2012-05-31,energy,Pakistan Petroleum wins gas block in Iraq,https://www.dawn.com/news/722811/pakistan-petroleum-wins-gas-block-in-iraq
2012-05-31,energy,Nationwide strike in India over fuel price hike,https://www.dawn.com/news/722809/nationwide-strike-in-india-over-fuel-price-hike
2012-05-31,forex,Indian growth weakest in 9 years as rupee slides,https://www.dawn.com/news/722808/indian-growth-weakest-in-9-years-as-rupee-slides
2012-05-31,equities,Global stocks fall on Madrid bailout fears,https://www.dawn.com/news/722803/global-stocks-fall-on-madrid-bailout-fears
2012-06-02,monetary,State Bank contributes Rs200bn to revenue,https://www.dawn.com/news/723465/state-bank-contributes-rs200bn-to-revenue
2012-06-02,energy,All resources being utilised to end loadshedding: Kaira,https://www.dawn.com/news/723353/all-resources-being-utilised-to-end-loadshedding-kaira
2012-06-02,general_market,Pakistan wrap up dismal Azlan Shah campaign with 2-1 loss,https://www.dawn.com/news/723338/pakistan-wrap-up-dismal-azlan-shah-campaign-with-2-1-loss
2012-06-02,macro,"CM Shahbaz criticises govt over load-shedding, unemployment",https://www.dawn.com/news/723320/cm-shahbaz-criticises-govt-over-load-shedding-unemployment
2012-06-02,equities,Live stock truck crashes,https://www.dawn.com/news/723313/live-stock-truck-crashes
2012-06-01,general_market,Pakistan crumble to 37-run loss in first Twenty20,https://www.dawn.com/news/723107/pakistan-crumble-to-37-run-loss-in-first-twenty20
2012-06-01,equities,Did IPO burst the Facebook bubble?,https://www.dawn.com/news/723097/did-ipo-break-the-facebook-bubble
2012-06-01,equities,IPO only when time is right: Ecclestone,https://www.dawn.com/news/723091/ipo-only-when-time-is-right-ecclestone
2012-06-01,equities,Stocks rise on 'budget optimism' while rupee hits new record low,https://www.dawn.com/news/723088/stocks-rise-on-budget-optimism-while-rupee-hits-new-record-low
2012-06-01,forex,Stocks rise on 'budget optimism' while rupee hits new record low,https://www.dawn.com/news/723088/stocks-rise-on-budget-optimism-while-rupee-hits-new-record-low
2012-06-01,macro,Year-on-year CPI up 12.29 per cent,https://www.dawn.com/news/723084/year-on-year-cpi-up-12-29-per-cent
2012-06-01,macro,Eurozone unemployment at record 11 per cent: EU,https://www.dawn.com/news/723072/eurozone-unemployment-at-record-11-per-cent-eu
2012-06-01,fiscal,Economic Survey 2011-12: Most targets missed; fiscal deficit widens to 4.3pc,https://www.dawn.com/news/723019/economic-survey-2011-12-most-targets-missed-fiscal-deficit-widens-to-4-3pc
2012-06-03,general_market,US rejects majority of Pakistan’s support fund demands,https://www.dawn.com/news/723576/us-rejects-majority-of-pakistans-support-fund-demands
2012-06-03,fiscal,Hafeez hints at going to IMF for bailout package,https://www.dawn.com/news/723538/hafeez-hints-at-going-to-imf-for-bailout-package
2012-06-04,general_market,National interest to determine Pakistan's ties with US: PM,https://www.dawn.com/news/723841/national-interests-to-determine-pakistans-ties-with-us-pm
2012-06-04,general_market,Pakistan State Oil cuts spot gasoline import volumes,https://www.dawn.com/news/723828/pakistan-state-oil-cuts-spot-gasoline-import-volumes
2012-06-04,forex,Indian rupee at one-week high; some see bottom,https://www.dawn.com/news/723821/indian-rupee-at-one-week-high-some-see-bottom
2012-06-04,monetary,Asghar Khan petition: SBP submits Habib Bank commission report in SC,https://www.dawn.com/news/723820/asghar-khan-petition-sbp-submits-habib-bank-commission-report-in-sc
2012-06-04,banking,Asghar Khan petition: SBP submits Habib Bank commission report in SC,https://www.dawn.com/news/723820/asghar-khan-petition-sbp-submits-habib-bank-commission-report-in-sc
2012-06-06,macro,Buffett sees little chance of US recession,https://www.dawn.com/news/724370/buffett-sees-little-chance-of-us-recession
2012-06-05,energy,"PSO seeks 490,000T fuel oil for July-Sept",https://www.dawn.com/news/724098/pso-seeks-490000t-fuel-oil-for-july-sept
2012-06-09,general_market,Pakistan crash to 76-run loss in second ODI,https://www.dawn.com/news/725208/pakistan-crash-to-76-run-loss-in-second-odi
2012-06-09,equities,"Facebook investor ""hurt"" by IPO",https://www.dawn.com/news/725172/facebook-investor-hurt-by-ipo
2012-06-11,general_market,Balochistan assembly presents Rs 179.93 bln tax-free budget,https://www.dawn.com/news/725723/balochistan-assembly-presents-rs-179-93-bln-tax-free-budget
2012-06-11,equities,Pakistani stocks rebound; rupee hits record low,https://www.dawn.com/news/725721/pakistani-stocks-rebound-rupee-hits-record-low
2012-06-11,forex,Pakistani stocks rebound; rupee hits record low,https://www.dawn.com/news/725721/pakistani-stocks-rebound-rupee-hits-record-low
2012-06-11,corporates,DG Khan rape case: Three accused sent on remand,https://www.dawn.com/news/725711/dg-khan-rape-case-three-accused-sent-on-remand
2012-06-11,equities,Asian stocks jump on Spain bank bailout,https://www.dawn.com/news/725653/asian-stocks-jump-on-spain-bank-bailout
2012-06-11,equities,Oil prices rally in Asia on Spain bailout,https://www.dawn.com/news/725652/oil-prices-rally-in-asia-on-spain-bailout
2012-06-11,market_political,Martial law era has ended: Gilani,https://www.dawn.com/news/725612/martial-law-era-has-ended-gilani
2012-06-10,corporates,Government takes notice of DG Khan rape case,https://www.dawn.com/news/725430/government-notice-of-dg-khan-allegations
2012-06-12,equities,Venezuela's Chavez to stage cancer-comeback rally,https://www.dawn.com/news/725940/venezuelas-chavez-to-stage-cancer-comeback-rally
2012-06-12,general_market,No new tax in Balochistan budget,https://www.dawn.com/news/725894/no-new-tax-in-balochistan-budget
2012-06-13,general_market,Pentagon chief urges conditions for Pakistan aid,https://www.dawn.com/news/726260/pentagon-chief-urges-conditions-for-pakistan-aid
2012-06-13,equities,Zynga shares tumble to fresh low on Facebook fears,https://www.dawn.com/news/726196/zynga-shares-tumble-to-fresh-low-on-facebook-fears
2012-06-13,general_market,"Efforts on to explore oil, gas in Balochistan",https://www.dawn.com/news/726185/efforts-on-to-explore-oil-gas-in-balochistan
2012-06-14,forex,Rupee firms slightly; o/n rates up,https://www.dawn.com/news/726537/rupee-firms-slightly-on-rates-up
2012-06-14,equities,KSE-100 rises 287 points,https://www.dawn.com/news/726536/kse-100-rises-287-points
2012-06-14,monetary,Euro capped ahead of Italian bond auction,https://www.dawn.com/news/726482/euro-capped-ahead-of-italian-bond-auction
2012-06-14,equities,"Shares slip on weak US data, Italy debt sale eyed",https://www.dawn.com/news/726480/shares-slip-on-weak-us-data-italy-debt-sale-eyed
2012-06-14,general_market,US Senator blocked from adding Pakistan aid cut provision,https://www.dawn.com/news/726435/us-senator-blocked-from-adding-pakistan-aid-cut-provision
2012-06-14,macro,WB sees firm recovery in Pakistan’s economic growth,https://www.dawn.com/news/726409/wb-sees-firm-recovery-in-pakistans-economic-growth
2012-06-14,general_market,EU likely to okay trade concessions for Pakistan,https://www.dawn.com/news/726404/eu-likely-to-okay-trade-concessions-for-pakistan
2012-06-15,equities,Pakistani stocks flat; rupee firms; o/n rate up,https://www.dawn.com/news/726775/pakistani-stocks-flat-rupee-firms-on-rate-up
2012-06-15,forex,Pakistani stocks flat; rupee firms; o/n rate up,https://www.dawn.com/news/726775/pakistani-stocks-flat-rupee-firms-on-rate-up
2012-06-15,monetary,SBP injects Rs 119.500 billion in reverse repo,https://www.dawn.com/news/726761/sbp-injects-rs-119-500-billion-in-reverse-repo
2012-06-17,general_market,Violent power protests rock Punjab cities,https://www.dawn.com/news/727348/two-police-stations-mepco-offices-set-ablaze-violent-power-protests-rock-punjab-cities
2012-06-19,equities,Pakistani stocks down following Gilani’s disqualification,https://www.dawn.com/news/727811/pakistani-stocks-down-following-gilanis-disqualification
2012-06-19,monetary,SBP injects Rs 32 billion in reverse repo,https://www.dawn.com/news/727791/sbp-injects-rs-32-billion-in-reverse-repo
2012-06-19,general_market,Thousands riot over power cuts in Punjab,https://www.dawn.com/news/727788/thousands-riot-over-power-cuts-in-punjab
2012-06-19,fiscal,"China, emerging powers pump up IMF firewall",https://www.dawn.com/news/727750/china-emerging-powers-pump-up-imf-firewall
2012-06-19,equities,Asian shares slip as Spain woes come into focus,https://www.dawn.com/news/727745/asian-shares-slip-as-spain-woes-come-into-focus
2012-06-21,equities,Pakistan’s stocks down; rupee weakens; o/n rates stagnant,https://www.dawn.com/news/728327/pakistans-stocks-down-rupee-weakens-on-rates-stagnant
2012-06-21,forex,Pakistan’s stocks down; rupee weakens; o/n rates stagnant,https://www.dawn.com/news/728327/pakistans-stocks-down-rupee-weakens-on-rates-stagnant
2012-06-21,energy,"PSO, Parco sign accord",https://www.dawn.com/news/728240/pso-parco-sign-accord
2012-06-21,monetary,SBP launches microfinance credit bureau,https://www.dawn.com/news/728228/sbp-launches-microfinance-credit-bureau
2012-06-20,monetary,"SBP raises personal loan, credit card limits",https://www.dawn.com/news/728058/sbp-raises-personal-loan-credit-card-limits
2012-06-20,equities,Pakistani stocks down over political uncertainty fears,https://www.dawn.com/news/728057/pakistani-stocks-down-over-political-uncertainty-fears
2012-06-20,equities,Shares rise as investors bet Fed will 'Twist' again,https://www.dawn.com/news/728032/shares-rise-as-investors-bet-fed-will-twist-again
2012-06-22,equities,Stocks rally with political stability in sight,https://www.dawn.com/news/728615/stocks-rally-with-political-stability-in-sight
2012-06-22,equities,The pop that wasn't: Life after Facebook's IPO,https://www.dawn.com/news/728567/the-pop-that-wasnt-life-after-facebooks-ipo
2012-06-22,forex,Indian rupee hits new low against the dollar,https://www.dawn.com/news/728544/indian-rupee-hits-new-low-against-the-dollar
2012-06-22,general_market,Maintaining ties with Pakistan is in US interest: Clinton,https://www.dawn.com/news/728522/maintaining-ties-with-pakistan-is-in-us-interest-clinton
2012-06-22,monetary,$437m taken out from SBP in 7 days,https://www.dawn.com/news/728520/437m-taken-out-from-sbp-in-7-days
2012-06-22,general_market,Pakistan’s investment outlook remains unchanged,https://www.dawn.com/news/728478/pakistans-investment-outlook-remains-unchanged
2012-06-22,energy,"PSO, KP govt plan Rs45bn refinery",https://www.dawn.com/news/728461/pso-kp-govt-plan-rs45bn-refinery
2012-06-18,equities,Stocks rise over hopes of Pak-US ties improvement,https://www.dawn.com/news/727530/stocks-rise-over-hopes-of-pak-us-ties-improvement
2012-06-18,macro,Pakistan’s current account deficit increases to $3.77 billion,https://www.dawn.com/news/727528/pakistans-current-account-deficit-increases-to-3-77-billion
2012-06-18,equities,Asian markets in Greek relief rally,https://www.dawn.com/news/727508/asian-markets-in-greek-relief-rally
2012-06-18,macro,Large scale manufacturing grows 1.02 per cent in 10 months,https://www.dawn.com/news/727496/large-scale-manufacturing-grows-1-02-per-cent-in-10-months
2012-06-18,fiscal,Dubai's Tamweel eyes sukuk mkt return,https://www.dawn.com/news/727493/dubais-tamweel-eyes-sukuk-mkt-return
2012-06-18,equities,"Asian markets, euro rally after Greece vote",https://www.dawn.com/news/727485/asian-markets-euro-rally-after-greece-vote
2012-06-18,energy,Discos directed to avoid unscheduled loadshedding,https://www.dawn.com/news/727483/discos-directed-to-avoid-unscheduled-loadshedding
2012-06-23,fiscal,Fiscal deficit projected at 6.5pc for FY12,https://www.dawn.com/news/728712/sbp-3rd-quarterly-report-fiscal-deficit-projected-at-6-5pc-for-fy12
2012-06-23,equities,SECP to introduce e-IPO,https://www.dawn.com/news/728711/secp-to-introduce-e-ipo
2012-06-23,fiscal,FBR may miss revenue target,https://www.dawn.com/news/728700/fbr-may-miss-revenue-target
2012-06-25,equities,Pakistan stocks down; rupee slightly stronger,https://www.dawn.com/news/729410/pakistan-stocks-down-rupee-slightly-stronger
2012-06-25,forex,Pakistan stocks down; rupee slightly stronger,https://www.dawn.com/news/729410/pakistan-stocks-down-rupee-slightly-stronger
2012-06-25,general_market,Pakistan crumble to massive loss,https://www.dawn.com/news/729390/pakistan-reaches-108-4-on-day-4-vs-sri-lanka
2012-06-25,forex,Hopes for India FX measures lift rupee from record low,https://www.dawn.com/news/729359/hopes-for-india-fx-measures-lift-rupee-from-record-low
2012-06-25,general_market,PR forced to buy fuel from local market,https://www.dawn.com/news/729283/pr-forced-to-buy-fuel-from-local-market
2012-06-26,equities,Pakistani stocks end slightly up; rupee flat,https://www.dawn.com/news/729671/pakistani-stocks-end-slightly-up-rupee-flat
2012-06-26,forex,Pakistani stocks end slightly up; rupee flat,https://www.dawn.com/news/729671/pakistani-stocks-end-slightly-up-rupee-flat
2012-06-28,energy,Ogra recommends fuel price cut,https://www.dawn.com/news/730171/ogra-recommends-fuel-price-cut
2012-06-28,equities,Shares edge up but summit worries cap gains,https://www.dawn.com/news/730162/shares-edge-up-but-summit-worries-cap-gains
2012-06-28,general_market,Punjab govt is responsible for energy crisis: Imran Khan,https://www.dawn.com/news/730137/punjab-govt-is-responsible-for-energy-crisis-imran-khan
2012-06-28,energy,KESC warns of up to 14 hours of loadshedding in city,https://www.dawn.com/news/730129/kesc-warns-of-up-to-14-hours-of-loadshedding-in-city
2012-06-28,energy,Rs1.51 hike in power tariff,https://www.dawn.com/news/730127/rs1-51-hike-in-power-tariff
2012-06-27,equities,"Shares up, but gains capped on EU summit cynicism",https://www.dawn.com/news/729902/shares-up-but-gains-capped-on-eu-summit-cynicism
2012-06-27,general_market,Balochistan accuses TCC of causing $1 billion loss,https://www.dawn.com/news/729873/balochistan-accuses-tcc-of-causing-1-billion-loss
2012-06-30,macro,SPI-based inflation surges by 11pc,https://www.dawn.com/news/730674/spi-based-inflation-surges-by-11pc
2012-07-01,general_market,Finance Minister briefs PM on country's economic situation,https://www.dawn.com/news/730948/finance-minister-briefs-pm-on-countrys-economic-situation
2012-07-02,equities,Pakistani stocks end up on hopes for better US ties,https://www.dawn.com/news/731208/pakistani-stocks-end-up-on-hopes-for-better-us-ties
2012-07-02,macro,Monthly CPI up 11.26 per cent over last year,https://www.dawn.com/news/731186/monthly-cpi-up-11-26-per-cent-over-last-year
2012-07-02,equities,Euro rally on EU summit fizzles in Asia,https://www.dawn.com/news/731150/euro-rally-on-eu-summit-fizzles-in-asia
2012-07-02,equities,Asian markets edge up to extend eurozone rally,https://www.dawn.com/news/731146/asian-markets-edge-up-to-extend-eurozone-rally
2012-07-02,general_market,World Bank wants Pakistan gas losses reduced to 2pc,https://www.dawn.com/news/731069/world-bank-wants-pakistan-gas-losses-reduced-to-2pc
2012-07-03,equities,KSE expels 18 companies on AGM default,https://www.dawn.com/news/731456/kse-expels-18-companies-on-agm-default
2012-07-03,macro,Last fiscal year saw over 11pc inflation,https://www.dawn.com/news/731378/last-fiscal-year-saw-over-11pc-inflation
2012-06-29,equities,Stocks marginally down; rupee weakens,https://www.dawn.com/news/730465/stocks-marginally-down-rupee-weakens
2012-06-29,forex,Stocks marginally down; rupee weakens,https://www.dawn.com/news/730465/stocks-marginally-down-rupee-weakens
2012-06-29,equities,EU summit deal sends shares sharply higher,https://www.dawn.com/news/730432/eu-summit-deal-sends-shares-sharply-higher
2012-06-29,equities,"Tokyo stocks close above 9,000 points",https://www.dawn.com/news/730424/tokyo-stocks-close-above-9000-points-1-50-higher
2012-06-29,general_market,Cameron Munter discusses US interest in Pakistan,https://www.dawn.com/news/730358/cameron-munter-discusses-us-interest-in-pakistan
2012-07-04,forex,Pakistani rupee slightly stronger; o/n rates flat,https://www.dawn.com/news/731711/pakistani-rupee-slightly-stronger-on-rates-flat
2012-07-04,equities,Pakistani stocks end down as investors book profits,https://www.dawn.com/news/731710/pakistani-stocks-end-down-as-investors-book-profits
2012-07-04,equities,Manchester United to make stock market debut at NYSE,https://www.dawn.com/news/731693/manchester-united-to-make-stock-market-debut-at-nyse
2012-07-04,general_market,Pakistan set to buy gasoline for Jul-Aug -trade,https://www.dawn.com/news/731686/pakistan-set-to-buy-gasoline-for-jul-aug-trade
2012-07-04,fiscal,IMF's Lagarde calls on U.S. to keep up efforts to boost growth,https://www.dawn.com/news/731680/imfs-lagarde-calls-on-u-s-to-keep-up-efforts-to-boost-growth
2012-07-04,equities,Shares rise on hopes of more monetary stimulus,https://www.dawn.com/news/731675/shares-rise-on-hopes-of-more-monetary-stimulus
2012-07-05,equities,Pakistani stocks slightly down; rupee strengthens,https://www.dawn.com/news/731958/pakistani-stocks-slightly-down-rupee-strengthens
2012-07-05,forex,Pakistani stocks slightly down; rupee strengthens,https://www.dawn.com/news/731958/pakistani-stocks-slightly-down-rupee-strengthens
2012-07-05,monetary,Crude prices slide ahead of expected ECB rate cut,https://www.dawn.com/news/731921/crude-prices-slide-ahead-of-expected-ecb-rate-cut
2012-07-05,equities,Shares ease from rally ahead of ECB policy decision,https://www.dawn.com/news/731919/shares-ease-from-rally-ahead-of-ecb-policy-decision
2012-07-06,energy,MQM demands end to 36 hours CNG loadshedding in Sindh,https://www.dawn.com/news/732224/mqm-demands-end-to-36-hours-cng-loadshedding-in-sindh
2012-07-06,forex,Pakistani rupee strengthens; o/n rates up,https://www.dawn.com/news/732216/pakistani-rupee-strengthens-on-rates-up
2012-07-06,equities,Stocks rise on improving Pak-US ties,https://www.dawn.com/news/732214/stocks-rise-on-improving-pak-us-ties
2012-07-06,monetary,State Bank of Pakistan injects Rs95.400 bln,https://www.dawn.com/news/732206/sbp-to-buy-govt-paper-in-reverse-repo-3
2012-07-06,equities,"Asian stocks fall despite Europe, China rate cuts",https://www.dawn.com/news/732171/asian-stocks-fall-despite-europe-china-rate-cuts
2012-07-06,general_market,Pakistan seeks two mln tonnes fuel oil for one year,https://www.dawn.com/news/732169/pakistan-seeks-two-mln-tonnes-fuel-oil-for-one-year
2012-07-07,equities,Six injured in opening Pamplona bull run,https://www.dawn.com/news/732458/six-injured-in-opening-pamplona-bull-run
2012-07-07,general_market,"Nato supply resumption in interest of Pakistan, Afghanistan: Khar",https://www.dawn.com/news/732440/nato-supply-resumption-in-interest-of-pakistan-afghanistan-khar
2012-07-10,forex,Rupee weakens; o/n rates flat,https://www.dawn.com/news/733258/rupee-weakens-on-rates-flat-5
2012-07-10,equities,Pakistani stock market slightly down,https://www.dawn.com/news/733256/pakistani-stock-market-slightly-down
2012-07-10,banking,National Bank received Deal of Year Award,https://www.dawn.com/news/733231/national-bank-received-pakistan-deal-of-year-award
2012-07-10,equities,Spanish deal lifts shares,https://www.dawn.com/news/733217/spanish-deal-lifts-shares
2012-07-10,general_market,Pakistan calls for comprehensive conventional arms trade treaty at UN,https://www.dawn.com/news/733208/pakistan-calls-for-comprehensive-conventional-arms-trade-treaty-at-un
2012-07-12,equities,"Pakistani stocks end slightly higher; rupee, o/n rates flat",https://www.dawn.com/news/733780/pakistani-stocks-end-slightly-higher-rupee-on-rates-flat
2012-07-12,forex,"Pakistani stocks end slightly higher; rupee, o/n rates flat",https://www.dawn.com/news/733780/pakistani-stocks-end-slightly-higher-rupee-on-rates-flat
2012-07-12,equities,"Shares slump after S.Korea rate cut, Australia jobs data",https://www.dawn.com/news/733745/shares-slump-after-s-korea-rate-cut-australia-jobs-data
2012-07-12,monetary,"Shares slump after S.Korea rate cut, Australia jobs data",https://www.dawn.com/news/733745/shares-slump-after-s-korea-rate-cut-australia-jobs-data
2012-07-09,equities,Pakistan stocks end up; rupee slightly weaker,https://www.dawn.com/news/732970/pakistan-stocks-end-up-rupee-slightly-weaker
2012-07-09,forex,Pakistan stocks end up; rupee slightly weaker,https://www.dawn.com/news/732970/pakistan-stocks-end-up-rupee-slightly-weaker
2012-07-09,monetary,SBP injects Rs 39.650 billion,https://www.dawn.com/news/732953/sbp-injects-rs-39-650-billion
2012-07-09,general_market,"SCB appoints Pakistani as new Mideast, Africa consumer bank head",https://www.dawn.com/news/732952/scb-appoints-pakistani-as-new-mideast-africa-consumer-bank-head
2012-07-09,general_market,"Pakistan June fuel oil imports steady above 500,000 tonnes",https://www.dawn.com/news/732950/pakistan-june-fuel-oil-imports-steady-above-500000-tonnes
2012-07-09,macro,LME copper steady after China inflation data,https://www.dawn.com/news/732927/lme-copper-steady-after-china-inflation-data
2012-07-09,equities,Shares slump on growth worry after weak US data,https://www.dawn.com/news/732922/shares-slump-on-growth-worry-after-weak-us-data
2012-07-11,forex,"Rupee, overnight rates end flat",https://www.dawn.com/news/733532/rupee-overnight-rates-end-flat-2
2012-07-11,equities,Pakistan stocks end slightly up,https://www.dawn.com/news/733531/pakistan-stocks-end-slightly-up
2012-07-11,equities,Shares fall as growth downturn fuels worries,https://www.dawn.com/news/733480/shares-fall-as-growth-downturn-fuels-worries
2012-07-11,energy,Fuel supply to power sector overburdens PSO,https://www.dawn.com/news/733458/fuel-supply-to-power-sector-overburdens-pso
2012-07-13,equities,Blast at ANP rally in Quetta: death toll rises to eight,https://www.dawn.com/news/734012/quetta-blast-kills-two
2012-07-13,equities,"Shares rise on China GDP, investors wary",https://www.dawn.com/news/733988/shares-rise-on-china-gdp-investors-wary
2012-07-13,macro,"Shares rise on China GDP, investors wary",https://www.dawn.com/news/733988/shares-rise-on-china-gdp-investors-wary
2012-07-13,monetary,SBP to buy govt paper in reverse repo,https://www.dawn.com/news/733979/sbp-to-buy-govt-paper-in-reverse-repo-4
2012-07-16,macro,Indian inflation falls slightly to 7.25 per cent,https://www.dawn.com/news/734780/indian-inflation-falls-slightly-to-7-25-per-cent
2012-07-16,equities,Pakistan stocks up; rupee flat; o/n rates up,https://www.dawn.com/news/734770/pakistan-stocks-up-rupee-flat-on-rates-up
2012-07-16,forex,Pakistan stocks up; rupee flat; o/n rates up,https://www.dawn.com/news/734770/pakistan-stocks-up-rupee-flat-on-rates-up
2012-07-16,general_market,President Ahmadinejad says Iran ready to enhance barter trade with Pakistan,https://www.dawn.com/news/734764/president-ahmadinejad-says-iran-ready-to-enhance-barter-trade-with-pakistan
2012-07-16,equities,Crowds rally in Tokyo for end to nuclear power,https://www.dawn.com/news/734754/crowds-rally-in-tokyo-for-end-to-nuclear-power
2012-07-16,equities,Asia markets rise on Wall St rally; China slumps,https://www.dawn.com/news/734748/asia-markets-rise-on-wall-st-rally-china-slumps
2012-07-18,general_market,"Pakistan, Iran decide to form JWG over gas pipeline project",https://www.dawn.com/news/735333/pakistan-iran-decide-to-form-jwg-over-gas-pipeline-project
2012-07-18,banking,MCB bank seeks branches in India,https://www.dawn.com/news/735315/mcb-bank-seeks-branches-in-india
2012-07-18,general_market,No revenue sharing in India-Pakistan series: PCB,https://www.dawn.com/news/735314/no-revenue-sharing-in-india-pakistan-series-pcb
2012-07-18,energy,Nepra approves KESC tariff hike of Rs 1.64 per unit,https://www.dawn.com/news/735289/nepra-approves-kesc-tariff-hike-of-rs-1-64-per-unit
2012-07-18,equities,"Shares, oil weaker after Fed's mixed message",https://www.dawn.com/news/735285/shares-oil-weaker-after-feds-mixed-message
2012-07-17,macro,Gloomy Bernanke sees slow drop in US unemployment,https://www.dawn.com/news/735071/gloomy-bernanke-sees-slow-drop-in-us-unemployment
2012-07-17,monetary,Ramazan banking hours released by SBP; Zakat collection on July 23,https://www.dawn.com/news/735067/ramazan-banking-hours-released-by-sbp-zakat-collection-on-july-23
2012-07-17,equities,Shares rise as investors hope for further stimulus,https://www.dawn.com/news/735002/shares-rise-as-investors-hope-for-further-stimulus
2012-07-17,general_market,Pakistan seeks trade concessions from Japan,https://www.dawn.com/news/734896/pakistan-seeks-trade-concessions-from-japan-2
2012-07-20,fiscal,Head of Greek privatisation fund resigns: source,https://www.dawn.com/news/735836/head-of-greek-privatisation-fund-resigns-source
2012-07-20,banking,Eurogroup to approve Spanish banking sector bailout,https://www.dawn.com/news/735826/eurogroup-to-approve-spanish-banking-sector-bailout
2012-07-22,general_market,Gas pipeline blown up in Quetta,https://www.dawn.com/news/736257/gas-pipeline-blown-up-in-quetta
2012-07-22,fiscal,Departing IMF economist rips fund’s leadership,https://www.dawn.com/news/736254/departing-imf-economist-rips-funds-leadership
2012-07-22,equities,Investor mopping up shares in Engro,https://www.dawn.com/news/736251/investor-mopping-up-shares-in-engro
2012-07-22,corporates,Investor mopping up shares in Engro,https://www.dawn.com/news/736251/investor-mopping-up-shares-in-engro
2012-07-21,general_market,Bank robbers fund Taliban militants: Punjab police,https://www.dawn.com/news/736095/bank-robbers-fund-taliban-militants-punjab-police
2012-07-21,equities,The spiritual stock,https://www.dawn.com/news/736094/the-spiritual-stock
2012-07-21,fiscal,IMF economist accuses Fund of suppressing information,https://www.dawn.com/news/736068/imf-economist-accuses-fund-of-suppressing-information
2012-07-23,equities,"Pakistan stocks end lower; rupee, o/n rates unchanged",https://www.dawn.com/news/736624/pakistan-stocks-end-lower-rupee-on-rates-unchanged
2012-07-23,forex,"Pakistan stocks end lower; rupee, o/n rates unchanged",https://www.dawn.com/news/736624/pakistan-stocks-end-lower-rupee-on-rates-unchanged
2012-07-23,equities,"World stock markets slide on Europe, China woes",https://www.dawn.com/news/736615/world-stock-markets-slide-on-europe-china-woes
2012-07-24,energy,Ashraf orders to reduce loadshedding hours,https://www.dawn.com/news/736905/ashraf-orders-to-reduce-loadshedding-hours
2012-07-24,equities,Stocks slip; rupee strengthens slightly vs. dollar,https://www.dawn.com/news/736892/stocks-slip-rupee-strengthens-slightly-vs-dollar
2012-07-24,forex,Stocks slip; rupee strengthens slightly vs. dollar,https://www.dawn.com/news/736892/stocks-slip-rupee-strengthens-slightly-vs-dollar
2012-07-25,equities,Pakistan stocks end up; rupee weakens; o/n rates unchanged,https://www.dawn.com/news/737147/pakistan-stocks-end-up-rupee-weakens-on-rates-unchanged
2012-07-25,forex,Pakistan stocks end up; rupee weakens; o/n rates unchanged,https://www.dawn.com/news/737147/pakistan-stocks-end-up-rupee-weakens-on-rates-unchanged
2012-07-25,equities,Shares fall as worries about Spain intensify,https://www.dawn.com/news/737104/shares-fall-as-worries-about-spain-intensify
2012-07-26,equities,Pakistani stocks end slightly down; rupee almost flat,https://www.dawn.com/news/737396/pakistani-stocks-end-slightly-down-rupee-almost-flat
2012-07-26,forex,Pakistani stocks end slightly down; rupee almost flat,https://www.dawn.com/news/737396/pakistani-stocks-end-slightly-down-rupee-almost-flat
2012-07-26,general_market,"Pakistan to buy 875,000T oil products for Aug-Oct",https://www.dawn.com/news/737395/pakistan-to-buy-875000t-oil-products-for-aug-oct
2012-07-26,fiscal,Kazakh sukuk debut opens to door to Islamic finance,https://www.dawn.com/news/737384/kazakh-sukuk-debut-opens-to-door-to-islamic-finance
2012-07-26,equities,Euro rally fizzles in Asian trade,https://www.dawn.com/news/737355/euro-rally-fizzles-in-asian-trade
2012-07-19,general_market,"Pakistan, India discuss modalities to strengthen trade",https://www.dawn.com/news/735597/pakistan-india-discusses-modalities-to-strengthen-trade
2012-07-19,equities,KSE higher but bearish,https://www.dawn.com/news/735579/kse-higher-but-bearish
2012-07-19,equities,"Shares up on US earnings, tech sector rallies",https://www.dawn.com/news/735559/shares-up-on-us-earnings-tech-sector-rallies
2012-07-19,energy,Hubco profit grows by 51pc,https://www.dawn.com/news/735509/hubco-profit-grows-by-51pc
